FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/svgo/test/svg2js/_index.test.js,13,2,108,95,24,25.263,0.685,14.783,30365.125,324,1686.951,81,2054.111,123.405,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/svgo/test/plugins/_index.test.js,0,1,71,56,11,19.643,0.483,19.833,28713.144,229,1595.175,80,1447.722,105.231,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/svgo/test/plugins/_collections.test.js,0,1,25,20,9,45,0.123,13.059,4821.403,76,267.856,29,369.207,128.214,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/svgo/test/coa/_index.test.js,7,4,145,123,19,15.447,0.99,26.162,77681.965,453,4315.665,94,2969.229,108.758,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/svgo/lib/style.test.js,10,1,415,300,15,5,2.01,44.038,265509.548,922,14750.53,93,6029.104,86.066,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
