FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/setFiles.test.js,5,2,90,75,14,18.667,0.544,15.283,24942.829,271,1385.713,65,1632.062,116.682,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/server.test.js,1,1,88,78,6,7.692,0.447,10.917,14644.697,231,813.594,56,1341.499,99.012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/revertUploadOnRemove.test.js,6,2,133,153,20,13.072,1.213,33.227,120874.067,555,6715.226,94,3637.797,106.088,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/removeFile.test.js,4,3,123,111,23,20.721,0.811,16.714,40690.008,375,2260.556,90,2434.445,119.008,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/contentDisposition.test.js,0,1,49,36,4,11.111,0.268,13.554,10888.684,152,604.927,39,803.381,108.356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,11,2,148,126,32,25.397,0.806,17.943,43397.808,369,2410.989,94,2418.643,123.476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/addFile.test.js,3,2,44,38,11,28.947,0.218,10.167,6660.507,120,370.028,44,655.132,127.043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
