FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/strongly-connected-components/__test__/stronglyConnectedComponents.test.js,2,1,103,129,4,3.101,1.209,17.975,65187.254,600,3621.514,66,3626.636,81.559,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/prim/__test__/prim.test.js,3,1,92,94,6,6.383,0.889,14.903,39735.549,435,2207.53,70,2666.238,96.335,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/kruskal/__test__/kruskal.test.js,3,1,92,94,6,6.383,0.889,14.903,39735.549,435,2207.53,70,2666.238,96.335,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/hamiltonian-cycle/__test__/hamiltonianCycle.test.js,2,1,91,134,4,2.985,1.126,26.425,89242.246,608,4957.903,47,3377.19,79.869,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/floyd-warshall/__test__/floydWarshall.test.js,3,1,221,239,5,2.092,2.668,40.864,327101.041,1230,18172.28,91,8004.587,70.431,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/detect-cycle/__test__/detectUndirectedCycleUsingDisjointSet.test.js,1,1,37,29,3,10.345,0.236,6.75,4782.174,135,265.676,38,708.47,109.028,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/detect-cycle/__test__/detectUndirectedCycle.test.js,1,1,42,33,3,9.091,0.264,8.914,7062.206,146,392.345,43,792.235,105.602,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/detect-cycle/__test__/detectDirectedCycle.test.js,1,1,43,34,3,8.824,0.282,9.222,7803.954,155,433.553,44,846.212,104.776,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/depth-first-search/__test__/depthFirstSearch.test.js,2,2,166,172,10,5.814,1.814,64.742,352402.014,861,19577.89,80,5443.18,74.813,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/bridges/__test__/graphBridges.test.js,6,1,204,214,8,3.738,1.991,33.639,200899.938,1007,11161.108,61,5972.252,83.11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/breadth-first-search/__test__/breadthFirstSearch.test.js,2,2,175,180,10,5.556,1.903,63.273,361182.206,893,20065.678,84,5708.339,73.992,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/graph/articulation-points/__test__/articulationPoints.test.js,7,1,233,245,9,3.673,2.302,36.412,251463.211,1151,13970.178,64,6906,82.461,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/cryptography/polynomial-hash/__test__/SimplePolynomialHash.test.js,2,2,53,54,7,12.963,0.449,15.885,21410.871,223,1189.493,66,1347.9,107.276,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/cryptography/polynomial-hash/__test__/PolynomialHash.test.js,2,2,60,63,8,12.698,0.546,18.847,30875.515,263,1715.306,75,1638.179,106.571,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/cryptography/hill-cipher/_test_/hillCipher.test.js,5,2,47,43,11,25.581,0.213,4.853,3103.619,121,172.423,39,639.534,129.617,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0
