project,version,total_of_test_files,total_smelled_files,test_methods,test_smells,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability
steel,1.0.0,28,25,225,673,0,4,100,277,0,1,0,0,185,105,0,0,1,0,0,0,5362,5105,321,209.69099999999997,47.065,560.0420000000001,5807745.322000001,19462,322652.51800000004,2744,141191.09399999998,2484.5730000000003
