project,version,total_of_test_files,total_smelled_files,test_methods,test_smells,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability
steel,1.0.0,47,39,603,299,0,25,150,0,0,4,0,11,7,0,7,0,0,0,20,75,11804,12512,1461,470.57500000000005,112.19100000000002,1091.5880000000002,15919325.592999995,44667,884406.9789999999,5204,336576.31300000014,4149.172999999999
